id,title,original_title,release_date,vote_average,vote_count,popularity,genres,poster_path,overview,source
620249,나소흑전기: 첫만남편,罗小黑战记,2019-08-27,8.282,479,8.407,애니메이션|판타지|액션,https://image.tmdb.org/t/p/w500/4VhlO8O5COmkz3XBwrbfnunTnzK.jpg,"요정과 인간이 공존하는 환상적인 세계가 열린다! 숲속의 집을 잃고 홀로 떠돌던 검은 고양이 요정 ‘소흑’은 도시 뒷골목에서 미스터리한 능력의 요정 ‘풍식’을 만나 위기를 모면한다. ‘풍식’의 무리와 버려진 섬에서 행복한 시간을 보내는 ‘소흑’. 그러던 중 최강 능력의 집행자 ‘무한’이 ‘풍식’을 쫓아 섬에 오자 ‘풍식’ 일행은 달아나고, ‘소흑’만 남게 된다. 홀로 남은 ‘소흑’을 요정들의 회관으로 데려가려는 ‘무한’과 ‘무한’을 무서운 인간이라 여겨 도망치려는 ‘소흑’. 둘은 여정 속에서 점점 마음을 열게 되고, ‘무한’은 ‘소흑’에게 특별한 능력이 있음을 알게 된다. 한편, 요정들이 공격받는 의문의 사건이 곳곳에서 일어나고, 엄청난 능력을 지닌 존재들이 ‘소흑’과 ‘무한’의 앞을 막아서는데... 함께하면 두려울 것 없는 우리들의 이야기는 지금부터!",movie/top_rated
335,옛날 옛적 서부에서,C'era una volta il West,1968-12-21,8.274,4912,12.1195,드라마|서부,https://image.tmdb.org/t/p/w500/3MPqF2iK6ZBoagnB5H1pjImHpHc.jpg,"프랭크가 보낸 세명의 총잡이가 기차역에서 누군가를 기다린다. 드디어 그들이 기다리던 한 남자가 하모니카를 불며 기차역에 도착하고, 그들 세 총잡이는 모두 이름 없는 그 남자의 총에 쓰러진다. 한편, 프랭크와 그 부하들은 아일랜드 출신인 맥베인 일가를 잔인하게 살해하는데, 뉴올리언즈에서 이제 막 도착한 맥베인의 새 아내 질로서는 황망할 수밖에 없다. 두 사람은 한달 전 이미 결혼을 한 상태였다.  다시 뉴올리언즈로 돌아가려던 질은 마음을 고쳐먹고 맥베인과 아이들의 시체만 있는 그 집에서 혼자 생활을 시작한다.",movie/top_rated
652837,"조제, 호랑이 그리고 물고기들",ジョゼと虎と魚たち,2020-12-25,8.271,602,6.1201,애니메이션|드라마|로맨스,https://image.tmdb.org/t/p/w500/v60S8rPRCQRYSeCtmLiuRpQqIfC.jpg,"지체장애인인 조제는 그림 그리기를 좋아하며, 미처 경험해 보지 못한 세상에 대한 호기심과 두려움을 동시에 가지고 살아간다. 해양생물학을 전공하며 유학을 준비 중인 츠네오는 바다를 사랑하는 대학생으로 조제와 비슷한 또래이다. 조제를 온실 속 화초처럼 키워온 할머니는 츠네오를 아르바이트생으로 고용하여 조제를 일정 시간 돌보게 한다. 조제는 할머니의 눈을 피해, 혹은 할머니의 묵인하에, 츠네오와 함께 바깥나들이를 시작하고 조금씩 세상을 향해 마음을 열어간다.",movie/top_rated
77338,언터처블: 1%의 우정,Intouchables,2011-11-02,8.271,18464,23.6727,드라마|코미디,https://image.tmdb.org/t/p/w500/4oOf3pmDD5rMNQGgsf7zMbFKtKC.jpg,"상위 1% 귀족남과 하위 1% 무일푼이 만났다.  2주간의 내기로 시작된 상상초월 특별한 동거 스토리  하루 24시간 내내 돌봐주는 손길이 없으면 아무 것도 할 수 없는 전신불구의 상위 1% 백만장자 필립(프랑수아 클루제). 어느 날 우연히, 가진 것이라곤 건강한 신체가 전부인 하위 1% 무일푼 백수 드리스(오마 사이)를 만나게 된 그는 거침없이 자유로운 성격의 드리스에게 호기심을 느껴 특별한 내기를 제안한다. 바로 2주 동안 필립의 손발이 되어 한시도 떨어지지 않고 자신을 간호하며 버틸 수 있는지 시험해보겠다는 것. 참을성이라곤 눈꼽 만큼도 찾아 볼 수 없던 드리스는 오기가 발동해 엉겁결에 내기를 수락한다. 이렇게, 전혀 어울릴 것 같지 않던 극과 극, 두 남자의 예측불허 기막힌 동거가 시작 되는데…",movie/top_rated
28,지옥의 묵시록,Apocalypse Now,1979-05-19,8.269,9122,13.0384,드라마|전쟁,https://image.tmdb.org/t/p/w500/giP5yeJBrsqglkM05pbiTyRsoBa.jpg,미국 특수부대의 윌라드 대위는 고향에 돌아갔다가 아내가 내민 이혼장에 도장을 찍고 다시 정글로 돌아온다. 혼돈과 막연한 갈망에 시달리던 윌라드에게 떨어진 임무는 캄보디아에 자신의 왕국을 건설한 커츠 대령을 암살하라는 것. 커츠 대령은 한때 가장 뛰어난 군인으로 인정받았으나 미국의 통제를 벗어나 캄보디아에서 독자적인 왕국을 거느리고 있다. 윌라드 대위는 4명의 병사들과 함께 커츠 대령을 찾아 나선다. 폭염과 광기로 가득한 전투를 겪으면서 두려움과 공포로 이성을 잃어가던 그들은 마침내 커츠 대령의 왕국에 도착한다. 그리고 그곳에서 윌라드 대위는 상상을 초월하는 진실을 마주하게 되는데...,movie/top_rated
1317149,아이 스웨어,I Swear,2025-09-22,8.249,351,14.9804,드라마|역사,https://image.tmdb.org/t/p/w500/vUwyhNWBKkSwK8ELvEeBRwV724h.jpg,,movie/top_rated
654299,Como caído del cielo,Como caído del cielo,2019-12-24,8.263,384,3.2209,코미디|드라마|음악,https://image.tmdb.org/t/p/w500/o9cSEHrXzPOO4OIoT9yrdxc216w.jpg,,movie/top_rated
1139087,원스 어폰 어 스튜디오,Once Upon a Studio,2023-09-24,8.262,434,5.0529,애니메이션|가족|판타지|드라마|코미디,https://image.tmdb.org/t/p/w500/qLOcYTVg5YXY7FwrGXUeYa2itaH.jpg,"월트 디즈니 컴퍼니의 모태인 월트 디즈니 애니메이션 스튜디오가 창립 100주년을 기념해 제작한 단편 애니메이션이다. 월트 디즈니 애니메이션 스튜디오 창립 100주년을 기념하고자 디즈니 애니메이션의 캐릭터들이 모두 모여 단체 사진을 찍는 에피소드를 다루고 있으며,  500명이 넘는 캐릭터들이 등장한다.",movie/top_rated
18491,엔드 오브 에반게리온,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,1997-07-19,8.3,1864,8.241,애니메이션|SF|드라마|판타지,https://image.tmdb.org/t/p/w500/rS97sHvlsUAp8F6tkC78YjRU8wl.jpg,"‘카오루’의 죽음 이후 공황 상태에 빠진 ‘신지’. 한편, 네르프 총사령관 ‘겐도’는 ‘서드 임팩트’ 즉, ‘인류보완계획’을 놓고 ‘제레’와 갈등을 벌인다. 이에 ‘제레’는 양산형 에바를 투입해 네르프 본부와 에바 파일럿들을 향해 총공격을 감행하고 맹공에 혼수 상태였던 ‘아스카’까지 완전히 폭주한다. ‘신지’는 ‘미사토’의 도움으로 겨우 초호기에 오르지만, 인류의 운명을 결정해야 하는 상황에 한계에 부딪히게 되는데…",movie/top_rated
92321,반딧불이의 숲으로,蛍火の杜へ,2011-09-17,8.257,1218,0.0085,로맨스|애니메이션|판타지,https://image.tmdb.org/t/p/w500/ijAOOOrcLViYPkXIauhRhCj2ySf.jpg,미도리카와 유키의 동명만화를 원작으로 한 작품으로 숲에서 길을 잃은 주인공이 요술로 사람의 눈에 보이는 힘이 있는 요괴와 만난 이야기를 그리고 있다.,movie/top_rated
8587,라이온 킹,The Lion King,1994-06-15,8.254,19736,26.9671,애니메이션|가족|드라마,https://image.tmdb.org/t/p/w500/9Y048zYw66TWvpUtsiNK0uReiVX.jpg,아프리카의 평화로운 왕국 프라이드랜드. 이곳을 다스리는 사자 무파사의 아들 심바가 태어난다. 왕의 동생 스카는 자신이 왕위를 차지하기 위해 하이에나들과 결탁하여 무파사를 죽이고 심바에게 죄를 뒤집어 씌워 멀리 내쫓는다. 간신히 목숨을 건진 심바는 유쾌한 미어캣 티몬과 멧돼지 품바와 함께 생활하며 어른이 된다. 어느 날 심바는 옛 친구 날라를 만나 프라이드랜드가 파괴되고 있다는 소식을 듣게 된다. 하지만 자신이 저지른 실수 때문에 고향으로 돌아가기를 거부하는 심바. 결국 아버지의 가르침과 자신의 운명을 깨달은 심바는 스카와 하이에나들을 물리치고 평화를 되찾기 위해 왕국으로 돌아가는데...,movie/top_rated
975,영광의 길,Paths of Glory,1957-10-25,8.252,3281,5.8734,전쟁|드라마,https://image.tmdb.org/t/p/w500/382xZKXOfuILUQ4HsqCGPLk8fgA.jpg,"총사령관 브롤라드는 프랑스군의 용맹함을 보여주고 싶은 열망에 독일군이 점령하고 있는 '개미고지'를 탈환하라고 명령한다. 승진을 바라고 있던 사단장 미로는 그것이 자살행위라는 것을 알면서도 자신의 명예를 위해 부하들을 희생시키기로 한다.  결국 군대의 명령 계통에 충실한 닥스 대령이 부대원들을 이끌고 작전을 수행하지만 무모한 작전은 사병들의 끔찍한 희생을 부른다. 동료들의 끔찍한 죽음을 목격한 군인들은 참호를 떠나 공격하기를 거부하기에 이른다. 이에 화가 난 미로 장군은 포병대에게 자신의 부하들이 있는 참호를 향해 대포를 발사하라고 명령한다.  그렇게 작전은 실패로 끝나고, 공격 계획이 잘못된 것이었다는 사실을 인정할 수 없는 미로장군은 작전의 실패가 부하들의 비겁함 때문이라고 스스로를 합리화하고 사단에서 병사 한명씩을 무단으로 색출해, 실패한 임무에 대한 희생양으로 이들을 군법회의에 회부해 기자들이 지켜보는 가운데 처형하려 한다.  닥스 대령은 미로장군의 처사에 분노를 느끼며 병사들을 위해 필사적인 변호를 펼치는데...",movie/top_rated
92060,Michael Jackson's Thriller,Michael Jackson's Thriller,1983-11-21,8.252,769,7.1003,공포|음악|스릴러,https://image.tmdb.org/t/p/w500/dYHGoPMkZMVuBA4EydmDQMo1EEv.jpg,,movie/top_rated
15804,고령가 소년 살인 사건,牯嶺街少年殺人事件,1991-07-27,8.253,391,5.8177,범죄|드라마|로맨스,https://image.tmdb.org/t/p/w500/xdnex58HIT1bwLIjg4ry8OdOZGO.jpg,14살 소년 샤오쓰는 국어 성적이 나쁘다는 이유로 중학교 주간부에서 야간부로 반을 옮기게 되고 ‘소공원’파와 어울려 다닌다. 그러던 중 샤오쓰는 양호실에서 밍이라는 이름의 소녀를 만나게 된다. 소녀는 ‘소공원’파의 보스 허니의 여자로 허니는 샤오밍을 차지하기 위해 경쟁조직인 ‘217’파의 보스를 죽이고 은둔 중이다. 보스의 부재로 통제력을 상실한 ‘소공원’파는 보스 자리를 두고 혼란에 빠지고 돌연 허니가 돌아오게 되면서 ‘소공원’파 내부와 ‘217’파간의 대립이 격해진다. 그리고 밍을 사랑하게 된 샤오쓰도 이들의 싸움에 휘말리게 되는데...,movie/top_rated
637920,7번방의 기적,7. Koğuştaki Mucize,2019-10-10,8.3,4568,6.7439,드라마,https://image.tmdb.org/t/p/w500/sOfUbzu6OUL5cscGODPdpHn9C1g.jpg,교도소 7번 방. 지능이 예닐곱 살 수준인 남자가 이곳에 들어왔다. 아동 살해 누명을 쓰고 사형을 기다리지만 그에겐 아끼는 딸이 있다. 감방 동료들이 준비한 특별 선물로 딸과 재회한 남자. 하지만 계속 함께하려면 무죄를 밝혀야 한다.,movie/top_rated
901,시티 라이트,City Lights,1931-02-06,8.25,2463,5.4545,코미디|드라마|로맨스,https://image.tmdb.org/t/p/w500/7oI6KKZDxEuxhIm5m9VpOF2Yi9N.jpg,"일자리가 없어 도시를 배회하는 떠돌이는 어느날 아침 산책길에서 꽃 파는 눈먼 소녀(를 만난다. 떠돌이는 마지막 동전을 털어서 꽃을 사주고, 육중한 차문 닫히는 소리에 소녀는 그를 부자로 오인한다. 소녀에게 애정을 느낀 떠돌이는 부자 행세를 하며 가깝게 지내고, 그녀의 눈을 수술할 비용을 마련해 주기로 약속한다. 어느 날 술에 취해 물에 빠진 백만장자를 구해준 떠돌이는 그와 친구가 되는데, 백만장자는 술에 취했을 때만 그를 알아보고 술이 깨면 그를 도둑으로 오인한다. 백만장자가 술에 취했을 때 소녀의 수술비를 얻어낸 떠돌이는 그가 술이 깨기 전에 달아나 소녀에게 돈을 전해주고 사라지는데...",movie/top_rated
29259,구멍,Le Trou,1960-03-18,8.249,574,5.5777,드라마|스릴러|범죄,https://image.tmdb.org/t/p/w500/e0jiNoXdEi2ilGRvhqcaoNCSglg.jpg,"라 상테 형무소에서도 특히 경계가 삼엄한 감방 안에는 ‘신부’라는 별명을 가진 보슬랭, 세 차례 탈옥 경력이 있는 롤랑, 눈초리가 날카로운 마뉴, 그리고 여자를 좋아하는 조가 있다. 지하에 구멍을 파고 탈옥한다는 계획을 모의하던 네 사람은 형무소 풋내기 가스파를 계획에 가담시킨다.",movie/top_rated
1356039,역습,Contraataque,2025-02-27,8.247,824,7.1581,액션|모험|스릴러,https://image.tmdb.org/t/p/w500/6wHJ0hnFx5ZGTvSUTqq3WC07DgN.jpg,인질 구출 작전 중 새로운 적을 얻게 된 게레로 대위와 정예 부대원들. 그 여파로 범죄 조직의 급습을 받게 된다.,movie/top_rated
630566,클라우즈,Clouds,2020-10-09,8.243,1054,2.2346,음악|드라마|로맨스,https://image.tmdb.org/t/p/w500/2XyVG0QUnPrukgV5Frpn40kkIky.jpg,"실화를 배경으로 만들어진 영감을 주는 이야기. 청년 음악가 잭 소비엑은 자신의 몸에 암세포가 퍼져, 이제 남은 시간이 몇 달밖에 없다는 것을 알게 된다. 이제 얼마 남지 않는 시간 동안 그는 자신의 꿈꾸어오던 대로 음악앨범을 만들기로 한다. 그러나 이 음악이 전 세상에 감동을 주는 엄청난 곡이 될 거라는 것을 그때는 알지 못했다. 결국 음악은 잭의 삶에 새로운 의미를 주었고, 그는 세상과 가장 아름답게 이별 인사를 할 수 있게 된다. 전 세계 사람들이 함께할 노래를 남긴 것이다.",movie/top_rated
10376,피아니스트의 전설,La leggenda del pianista sull'oceano,1998-10-28,8.242,2450,5.4084,드라마|음악,https://image.tmdb.org/t/p/w500/78wbKjbdIG11hVIv55g6rwgLG3l.jpg,"1900년, 유럽과 미국을 오가는 버지니아 호에서 태어나 평생을 바다 위에서 살아온 천재 피아니스트 ‘나인틴 헌드레드’. 유일한 친구인 트럼펫 연주자 ‘맥스’와 첫사랑이자 마지막 사랑 ‘퍼든’, 그의 소문을 듣고 찾아온 재즈 피아니스트를 만나며 조금씩 바다 밖 세상을 배워가던 그의 인생에 새로운 변화가 찾아오는데...",movie/top_rated
299534,어벤져스: 엔드게임,Avengers: Endgame,2019-04-24,8.237,27856,34.1115,모험|SF|액션,https://image.tmdb.org/t/p/w500/z7ilT5rNN9kDo8JZmgyhM6ej2xv.jpg,"어벤져스의 패배 이후 지구는 초토화됐고 남은 절반의 사람들은 정신적 고통을 호소하며 하루하루를 근근이 버텨나간다. 와칸다에서 싸우다 생존한 히어로들과 우주의 타이탄 행성에서 싸우다 생존한 히어로들이 뿔뿔이 흩어졌는데, 아이언맨과 네뷸라는 우주를 떠돌고 있고 지구에 남아 있는 어벤져스 멤버들은 닉 퓨리가 마지막에 신호를 보내다 만 송신기만 들여다보며 혹시 모를 우주의 응답을 기다리는 중이다. 애초 히어로의 삶을 잠시 내려놓고 가족과 시간을 보내던 호크아이 역시 헤아릴 수 없는 마음의 상처를 입은 채 사라지고 마는데...",movie/top_rated
670,올드보이,올드보이,2003-11-21,8.237,9895,11.1107,스릴러|미스터리|액션|드라마,https://image.tmdb.org/t/p/w500/xpa9ybm6tYGna5LseqSXvKpSSJn.jpg,"오대수는 어느 날 술이 거나하게 취해 집에 돌아가는 길에 누군가에게 납치, 사설 감금방에 갇히게 된다. 중국집 군만두만을 먹으며 8평이라는 제한된 공간에서 그가 할 수 있는 일이라곤 텔레비전 보는 게 전부. 1년이 지났을 무렵, 뉴스를 통해 나오는 아내의 살해소식. 게다가 아내의 살인범으로 자신이 지목되고 있음을 알게 된 오대수는 복수와 탈출을 위해 감금방 한쪽 구석을 쇠젓가락으로 파기 시작한다. 감금 15년을 맞이하는 해, 마침내 사람 몸 하나 빠져나갈 만큼의 탈출구가 생겼을 때, 어이없게도 15년 전 납치됐던 바로 그 장소로 풀려나 있는 자신을 발견하게 된다.",movie/top_rated
572154,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,青春ブタ野郎はゆめみる少女の夢を見ない,2019-06-15,8.228,602,3.2117,애니메이션|로맨스|드라마|판타지,https://image.tmdb.org/t/p/w500/hqNkm15rQI6049Pg3XPSE8PMW98.jpg,"하늘과 바다가 반짝이는 마을 ""후지사와""에 사는 고등학생 아즈사가와 사쿠타는 같은 학교 선배이자 연인인 사쿠라지마 마이와 설레는 일상을 보내고 있다. 하지만 어느 날 첫사랑인 마키노하라 쇼코가 등장하면서 그 일상은 완전히 뒤바뀌어 버린다. 알 수 없는 이유로 '중학생'과 '어른', 두 명이 존재하는 쇼코와 부득이한 동거를 하면서 사쿠타와 마이의 관계가 삐걱거리기 시작한다. 그러던 중 '중학생 쇼코'가 위중한 병을 앓고 있다는 것을 알고 사쿠타의 가슴 흉터는 다시 벌어지는데...",movie/top_rated
504253,너의 췌장을 먹고 싶어,君の膵臓をたべたい,2018-09-01,8.227,1788,5.2087,애니메이션|드라마|로맨스,https://image.tmdb.org/t/p/w500/g1ucSvfDnV3HEVt8x7YeZ0fAIs2.jpg,"어느 날, 우연히 주운 한 권의 「공병문고」를 통해 ‘나’는 학급 최고의 인기인 ‘사쿠라’의 비밀과 마주하게 된다. 비밀을 숨긴 채 살아가는 ‘사쿠라’와 그 비밀을 아는 유일한 클래스메이트 ‘나’",movie/top_rated
632632,극장판 기븐,映画 ギヴン,2020-08-22,8.227,420,2.3427,애니메이션|드라마|음악|로맨스,https://image.tmdb.org/t/p/w500/tVP1DjnljT1it6cAnn353cdVXDe.jpg,"고등학생 우에노야마 리츠카는 사토 마후유의 노랫소리에 충격을 받아 나카야마 하루키, 카지 아키히코와 함께 활동하는 밴드에 보컬로 마후유를 영입한다. 마후유 영입 후 첫 공연을 성공시키면서 밴드 '기븐'의 활동을 시작하려는 와중에 마후유를 향한 마음을 자각한 리츠카는 그와 사귀기 시작한다. 한편, 하루키는 오랫동안 품고 있던 아키히코에 대한 호감이 커져만 가고 아키히코는 동거인인 바이올리니스트 우게츠와 관계를 계속 유지하려 하는데... 하루키와 아키히코, 우게츠의 사랑이 스크린에서 삐걱대며 움직인다!",movie/top_rated
1477317,Your Fault: London,Your Fault: London,2026-06-17,4.0,2,9.8729,로맨스|드라마,https://image.tmdb.org/t/p/w500/nLxu237EJAisFCYKK48hN9Plobx.jpg,,trending/movie/week
969681,스파이더맨: 브랜드 뉴 데이,Spider-Man: Brand New Day,2026-07-29,0.0,0,52.5645,SF|액션|모험,https://image.tmdb.org/t/p/w500/78eMFkcvlPcfWCe1GNgNiBpFIDz.jpg,,trending/movie/week
1368337,오디세이,The Odyssey,2026-07-15,0.0,0,41.7665,모험|액션|판타지,https://image.tmdb.org/t/p/w500/8ze9OcVuFiy94s6FFPvsn4oC2e1.jpg,현시대 영화계 최고의 거장 크리스토퍼 놀란 감독 최초의 시대극. 영화 전편을 IMAX 필름 카메라로 촬영한 최초의 영화. 호메로스의 고전이 전세계를 배경으로 한 신화적인 액션 대서사시로 다시 탄생하다.,trending/movie/week
1480387,언더톤,undertone,2026-03-12,6.222,246,36.5177,공포|미스터리,https://image.tmdb.org/t/p/w500/2PFgFMnrdCPXWiZl1PUvky7Mo9D.jpg,,trending/movie/week
1108427,모아나,Moana,2026-07-08,0.0,0,18.1087,가족|판타지|코미디|모험,https://image.tmdb.org/t/p/w500/etJXeoQovaAcQD8gG0vebtoIlMH.jpg,,trending/movie/week
1315772,미니언즈 & 몬스터즈,Minions & Monsters,2026-06-24,0.0,0,21.0935,모험|애니메이션|코미디|가족|판타지,https://image.tmdb.org/t/p/w500/8uvgppq5obV06X9X8SogQiU79Kd.jpg,우연히 영화 촬영장에 난입한 미니언들이 세계적인 무비스타로 거듭나며 벌어지는 이야기,trending/movie/week
1700944,"Love, Ngo","Love, Ngo",2026-06-03,9.0,1,5.1065,코미디,https://image.tmdb.org/t/p/w500/qA7FX4vp2qWfkMd2R3JrbGP6vbu.jpg,,trending/movie/week
1538497,헥스: 깨어난 마법,Hexed,2026-11-25,0.0,0,9.1786,모험|애니메이션|가족|판타지,https://image.tmdb.org/t/p/w500/g0f2mzRzwbIrzpieftY98W97muf.jpg,,trending/movie/week
1314481,악마는 프라다를 입는다 2,The Devil Wears Prada 2,2026-04-29,6.6,808,41.0103,코미디|드라마,https://image.tmdb.org/t/p/w500/28A1VUDML1RzENYNtIU1WkBLT9V.jpg,"전 세계 트렌드를 주도해 온 전설적인 패션 매거진 런웨이가 급변하는 미디어 시장 속에서 예기치 못한 위기에 직면한다. 런웨이를 지켜내려는 편집장 미란다와 20년 만에 신임 기획 에디터로 당당히 돌아온 앤디, 그리고 이제는 럭셔리 브랜드 임원이 되어 다시 나타난 에밀리까지 더 화려하고, 치열해진 뉴욕 패션계에서 주도권을 차지하기 위해 벌이는 이들의 새로운 이야기가 펼쳐진다!",trending/movie/week
1699155,모성 본능,Maternal Instinct,2026-06-11,7.1,27,27.2351,다큐멘터리|범죄,https://image.tmdb.org/t/p/w500/4KdmT71AGzDMp5hJbAu9vysKQKT.jpg,"경찰이 검문을 위해 차를 세우는데, 한 여성이 방금 아이를 출산했다고 주장한다. 하지만 아이도, 혈액도 그녀의 것이 아니다. 뒤틀린 거짓말이 하나둘 밝혀지는 범죄 실화 다큐멘터리.",trending/movie/week
1564614,레위기,Leviticus,2026-06-18,10.0,1,8.4977,공포|로맨스,https://image.tmdb.org/t/p/w500/cu0XnXLzJGPeI0msCoJKgnEecKz.jpg,"두 십대 소년은 자신이 가장 욕망하는 존재의 모습으로 변하는 폭력적인 존재로부터 도망쳐야 한다. 그리고 그 존재는, 서로의 모습을 하고 있다.",trending/movie/week
1391074,Busboys,Busboys,2026-04-17,4.3,7,3.8628,코미디,https://image.tmdb.org/t/p/w500/z7aBU98usPaaFymldN6IcYRsHZr.jpg,,trending/movie/week
421892,슈렉 5,Shrek 5,2027-06-30,0.0,0,17.0353,애니메이션|코미디|가족|판타지|모험,https://image.tmdb.org/t/p/w500/aRntI6gNBMu4B6YozI7rxXRPyQo.jpg,,trending/movie/week
1212763,이블 데드 번,Evil Dead Burn,2026-07-08,0.0,0,12.6346,공포|스릴러,https://image.tmdb.org/t/p/w500/ztadKzIIR0ERYqpHteaPFtk7inP.jpg,,trending/movie/week
1198994,직장상사 길들이기,Send Help,2026-01-22,7.054,1776,40.8447,공포|스릴러|코미디,https://image.tmdb.org/t/p/w500/kpOHAiCiIBa0yPtOqSp99NxhwUF.jpg,"승진만을 꿈꾸는 7년차 직장인 린다(레이첼 맥아담스)는 자신을 무시하는 상사 브래들리(딜런 오브라이언)와  출장 도중 비행기 추락 사고로 무인도에 단둘이 고립된다. 하지만 와이파이도, 인사팀도, 직급도 없는 야생의 섬에서 두 사람의 권력관계는 완전히 뒤집히기 시작한다. 회사에서는 절대적인 권력자였던 브래들리가 부상으로 인해 생존 능력 제로로 전락한다. 반면 그동안  억눌려 있던 린다는 뛰어난 생존 능력으로 상황을 장악하기 시작한다. 그러던 어느 날, 누군가 섬을 찾아오면서  상황은 예측 불가능하게 흘러가는데….",trending/movie/week
1698856,Master of the Universe,Master of the Universe,2026-05-22,3.583,6,4.9073,모험|SF,https://image.tmdb.org/t/p/w500/5BoP5TmqCnbjPGf7ROYm9LdxtKw.jpg,,trending/movie/week
467905,하우 투 메이크 어 킬링,How to Make a Killing,2026-02-16,7.1,442,16.7277,코미디|스릴러,https://image.tmdb.org/t/p/w500/kw7x5mSmHhoeeqwXLwXTBsofD1N.jpg,,trending/movie/week
1119090,나는 프랑켈다,Soy Frankelda,2025-10-23,8.33,91,16.0918,애니메이션|가족|판타지|공포|모험,https://image.tmdb.org/t/p/w500/rh3HNzV7o8ouH4NnCuL76OFPFBF.jpg,19세기 멕시코. 젊고 재능 있는 작가가 무의식의 세계를 여행하며 자신이 쓴 으스스한 이야기 속 캐릭터들과 마주하게 된다.,trending/movie/week
